>0	0	 0.830	-82.619	-70.053
70	-1100	0
23	-1100	0
78	-1200	0
99	-1200	0
98	-1200	0
95	-1200	0
39	-1400	1
109	-1400	1
92	-1400	1
66	-1500	1
52	-1600	1
40	-1700	1
50	-1700	1
47	-1800	1
97	-1800	1
89	-1800	1
63	-1900	1
65	-1900	1
62	-2000	1
49	-2100	1
5	-2200	1
115	-2400	1
108	-2400	1
64	-2400	1
60	-2500	1
55	-2800	1
7	-3000	1
58	-3100	1
36	-3400	1
31	-3400	1
80	-3500	1
117	-4500	1
118	-4800	1
119	-5300	1
>7	0	-7.254	-63.366	-88.575
6	6200	1
60	6100	1
70	5500	1
119	5400	1
118	5400	1
5	5400	1
50	4900	1
49	4900	1
92	4600	1
61	4600	1
44	4600	1
63	4500	1
47	4500	1
117	4400	1
55	4400	1
52	4400	1
109	4100	1
72	4100	1
36	4100	1
89	4000	1
71	4000	1
105	3600	1
68	2600	1
68	-700	0
71	-900	0
105	-900	0
52	-900	0
109	-900	0
72	-1000	0
44	-1100	0
89	-1400	1
70	-1400	1
63	-1400	1
92	-1500	1
61	-1500	1
49	-1500	1
50	-1600	1
47	-1600	1
36	-1600	1
55	-1800	1
60	-1800	1
119	-1800	1
118	-2100	1
6	-2200	1
5	-2500	1
117	-3500	1
>8	0	-9.927	-73.650	-79.904
122	4600	1
22	3400	1
22	-100	0
>9	0	17.612	96.345	98.912
74	1100	0
26	1100	0
74	-2100	1
26	-2200	1
>10	0	28.309	73.000	54.321
>11	0	65.549	62.948	-28.353
>12	0	-2.934	-66.678	-83.949
90	5500	1
38	4900	1
13	4700	1
14	4600	1
73	4200	1
83	4100	1
87	4000	1
76	4000	1
111	3700	1
79	3700	1
77	3700	1
82	3600	1
33	3500	1
24	3500	1
84	3400	1
56	3400	1
21	3400	1
3	3400	1
1	3000	1
112	2500	1
94	2500	1
46	2500	1
25	2500	1
106	2100	1
41	2100	1
65	1900	1
26	1900	1
105	1800	1
66	1800	1
59	1800	1
95	1700	1
116	1400	0
114	1300	0
113	1200	0
102	1200	0
62	1000	0
58	1000	0
19	1000	0
123	900	0
107	900	0
85	900	0
78	900	0
40	900	0
100	800	0
92	800	0
47	800	0
39	800	0
89	700	0
49	700	0
115	600	0
108	600	0
98	600	0
55	600	0
23	600	0
110	500	0
97	500	0
28	400	0
20	300	0
31	100	0
98	-100	0
78	-500	0
23	-800	0
97	-800	0
55	-800	0
39	-800	0
89	-900	0
62	-1000	0
58	-1100	0
40	-1200	0
31	-1200	0
102	-1200	0
113	-1200	0
108	-1400	1
49	-1500	1
92	-1600	1
107	-1600	1
123	-1800	1
47	-1800	1
19	-2000	1
95	-2100	1
41	-2400	1
28	-2400	1
110	-2600	1
115	-2800	1
85	-2800	1
114	-2800	1
100	-2900	1
94	-2900	1
59	-3000	1
105	-3000	1
20	-3100	1
116	-3100	1
66	-3200	1
65	-3200	1
106	-3300	1
26	-3400	1
25	-3400	1
1	-3500	1
46	-3600	1
112	-3700	1
82	-3700	1
84	-3800	1
24	-3900	1
14	-4000	1
77	-4000	1
111	-4000	1
56	-4100	1
33	-4200	1
3	-4200	1
73	-4200	1
38	-4300	1
13	-4300	1
87	-4400	1
83	-4500	1
76	-4800	1
21	-5000	1
79	-5000	1
90	-5200	1
>13	0	-2.784	-65.101	-85.833
14	5600	1
76	4900	1
12	4700	1
30	4500	1
87	4200	1
38	4100	1
82	4000	1
21	4000	1
84	3900	1
71	3900	1
111	3800	1
77	3700	1
74	3700	1
73	3700	1
68	3700	1
51	3700	1
24	3700	1
1	3700	1
83	3500	1
56	3400	1
25	3400	1
105	3300	1
41	3100	1
121	2800	1
46	2800	1
61	2500	1
95	2400	1
94	2400	1
42	2400	1
106	2300	1
39	2300	1
53	2200	1
40	2100	1
114	2000	1
96	2000	1
78	2000	1
59	2000	1
65	1900	1
32	1900	1
98	1800	1
23	1800	1
113	1700	1
64	1700	1
75	1500	0
66	1500	0
36	1500	0
19	1500	0
116	1400	0
55	1400	0
99	1300	0
85	1300	0
80	1300	0
102	1200	0
89	1200	0
62	1200	0
50	1200	0
123	1100	0
118	1100	0
115	1100	0
60	1100	0
49	1100	0
110	1000	0
57	1000	0
119	900	0
117	900	0
107	900	0
97	900	0
48	900	0
6	900	0
100	800	0
108	700	0
58	600	0
31	600	0
28	500	0
6	-700	0
119	-800	0
58	-800	0
108	-900	0
97	-1000	0
107	-1100	0
31	-1200	0
118	-1300	0
102	-1300	0
99	-1400	1
89	-1500	1
62	-1500	1
98	-1600	1
75	-1700	1
23	-1800	1
123	-1800	1
117	-1800	1
49	-2000	1
78	-2000	1
60	-2100	1
55	-2400	1
66	-2400	1
50	-2500	1
40	-2600	1
36	-2600	1
48	-2800	1
113	-2900	1
19	-3000	1
110	-3100	1
106	-3100	1
85	-3100	1
59	-3200	1
57	-3200	1
39	-3300	1
115	-3300	1
100	-3300	1
94	-3400	1
65	-3400	1
116	-3500	1
95	-3500	1
32	-3600	1
64	-3600	1
28	-3600	1
96	-3600	1
80	-3600	1
41	-3600	1
42	-3700	1
61	-3700	1
114	-3800	1
53	-3900	1
25	-3900	1
105	-4100	1
51	-4100	1
46	-4300	1
71	-4300	1
82	-4300	1
68	-4400	1
121	-4400	1
84	-4400	1
1	-4500	1
38	-4500	1
73	-4500	1
77	-4600	1
56	-4600	1
24	-4600	1
111	-4700	1
83	-4800	1
87	-5000	1
74	-5000	1
14	-5100	1
12	-5100	1
76	-5200	1
21	-5200	1
30	-5300	1
>14	0	-2.677	-67.350	-85.856
13	5600	1
77	5000	1
76	4600	1
24	4600	1
12	4600	1
71	4500	1
111	4400	1
84	4400	1
51	4400	1
25	4100	1
82	4000	1
30	4000	1
1	3800	1
105	3700	1
38	3700	1
74	3600	1
41	3600	1
73	3200	1
68	3200	1
53	2900	1
33	2800	1
95	2600	1
40	2600	1
46	2500	1
39	2500	1
78	2400	1
56	2400	1
54	2400	1
65	2300	1
98	2200	1
96	2200	1
75	2200	1
32	2100	1
106	2000	1
94	1900	1
55	1900	1
99	1800	1
102	1700	1
123	1600	1
118	1600	1
116	1600	1
113	1600	1
23	1600	1
85	1500	0
19	1500	0
119	1400	0
6	1400	0
97	1300	0
117	1200	0
115	1200	0
50	1200	0
36	1200	0
110	1100	0
92	1100	0
89	1100	0
66	1100	0
59	1100	0
49	1100	0
47	1100	0
26	1100	0
107	1000	0
100	1000	0
57	1000	0
31	800	0
108	700	0
62	700	0
48	700	0
58	600	0
97	-900	0
62	-1000	0
58	-1000	0
108	-1100	0
119	-1200	0
107	-1200	0
59	-1400	1
6	-1500	1
92	-1600	1
89	-1800	1
66	-2000	1
49	-2100	1
31	-2100	1
118	-2100	1
98	-2100	1
94	-2300	1
23	-2300	1
50	-2300	1
99	-2400	1
78	-2500	1
75	-2600	1
47	-2600	1
36	-2700	1
117	-3000	1
102	-3000	1
123	-3100	1
39	-3300	1
19	-3300	1
113	-3400	1
57	-3500	1
115	-3500	1
55	-3600	1
40	-3600	1
110	-3600	1
106	-3600	1
85	-3700	1
48	-3700	1
100	-3700	1
95	-3800	1
26	-3800	1
65	-3900	1
32	-3900	1
41	-4000	1
116	-4300	1
96	-4300	1
46	-4400	1
82	-4400	1
68	-4400	1
53	-4400	1
54	-4400	1
73	-4500	1
56	-4600	1
25	-4600	1
105	-4600	1
38	-4600	1
33	-4700	1
1	-4700	1
51	-4700	1
84	-4700	1
71	-4700	1
12	-4800	1
111	-4800	1
76	-4800	1
74	-4800	1
30	-5100	1
24	-5300	1
13	-5300	1
77	-5400	1
>15	0	-9.889	-68.889	-88.988
28	3800	1
27	1800	1
27	-200	0
28	-1400	1
>16	0	-6.390	-66.148	-87.598
73	4200	1
65	4100	1
82	3700	1
46	3500	1
17	3500	1
3	3500	1
96	3400	1
83	3100	1
77	3100	1
79	3000	1
120	2900	1
38	2900	1
37	2800	1
57	2200	1
121	2000	1
26	1800	1
85	1700	1
62	1700	1
29	1400	0
108	1100	0
107	1000	0
102	1000	0
100	900	0
123	800	0
19	800	0
116	700	0
110	700	0
106	600	0
123	-300	0
116	-500	0
106	-600	0
108	-600	0
107	-900	0
19	-1000	0
102	-1100	0
100	-1200	0
110	-1200	0
62	-1200	0
85	-1200	0
29	-1400	1
26	-1400	1
121	-1900	1
57	-1900	1
38	-2000	1
3	-2400	1
120	-2400	1
83	-2800	1
77	-2800	1
37	-2900	1
79	-3000	1
82	-3100	1
96	-3100	1
73	-3100	1
46	-3200	1
65	-3200	1
17	-3200	1
>17	0	-5.799	-65.454	-84.527
37	4000	1
16	3500	1
79	3100	1
79	-300	0
37	-300	0
16	-800	0
>18	0	-56.907	13.489	-75.243
>19	0	-7.299	-64.065	-93.030
110	7000	1
123	4500	1
108	4500	1
107	4400	1
55	4400	1
99	4200	1
97	4200	1
62	4100	1
58	4100	1
31	4100	1
34	3900	1
23	3900	1
117	3800	1
100	3800	1
75	3800	1
40	3800	1
102	3700	1
113	3600	1
36	3600	1
119	3500	1
116	3400	1
106	3400	1
57	3000	1
26	2900	1
105	2800	1
98	2800	1
25	2700	1
85	2600	1
95	2500	1
51	2500	1
121	2400	1
115	2400	1
66	2300	1
64	2300	1
96	2200	1
103	2000	1
74	1900	1
1	1900	1
65	1800	1
29	1700	1
56	1600	1
24	1600	1
53	1500	0
21	1500	0
14	1500	0
13	1500	0
111	1400	0
83	1400	0
73	1300	0
76	1200	0
54	1200	0
84	1000	0
82	1000	0
38	1000	0
12	1000	0
30	900	0
16	800	0
87	700	0
33	700	0
120	600	0
112	600	0
77	500	0
46	500	0
84	-500	0
77	-700	0
46	-700	0
82	-800	0
38	-900	0
76	-1000	0
14	-1000	0
87	-1000	0
13	-1100	0
30	-1100	0
12	-1200	0
33	-1200	0
112	-1200	0
73	-1200	0
54	-1400	1
120	-1400	1
53	-1400	1
111	-1400	1
83	-1500	1
65	-1500	1
16	-1600	1
1	-1600	1
64	-1600	1
56	-1900	1
74	-1900	1
21	-2000	1
66	-2100	1
51	-2300	1
24	-2300	1
121	-2500	1
105	-2500	1
96	-2500	1
95	-2500	1
98	-2600	1
25	-2600	1
29	-2600	1
115	-2700	1
103	-2700	1
85	-3000	1
119	-3000	1
106	-3100	1
75	-3100	1
102	-3100	1
40	-3100	1
99	-3100	1
57	-3200	1
36	-3200	1
26	-3300	1
116	-3300	1
107	-3300	1
97	-3500	1
23	-3600	1
108	-3600	1
62	-3700	1
113	-3800	1
58	-3900	1
31	-3900	1
117	-4100	1
55	-4100	1
123	-4300	1
100	-4600	1
34	-4600	1
>20	0	-5.401	-66.483	-90.323
101	5700	1
115	5000	1
96	4800	1
31	4800	1
97	4700	1
65	4700	1
40	4400	1
98	4200	1
95	4200	1
41	4200	1
119	4000	1
118	4000	1
78	4000	1
114	3900	1
64	3900	1
5	3800	1
39	3700	1
61	3500	1
27	3300	1
28	2800	1
82	2200	1
68	500	0
12	300	0
68	-100	0
12	-200	0
82	-400	0
61	-400	0
5	-400	0
119	-400	0
118	-400	0
95	-400	0
41	-500	0
39	-600	0
96	-700	0
65	-700	0
114	-800	0
78	-800	0
115	-800	0
98	-800	0
97	-800	0
40	-900	0
31	-1200	0
27	-2400	1
64	-2900	1
28	-3600	1
>21	0	-2.958	-66.251	-86.086
51	4000	1
13	4000	1
84	3400	1
12	3400	1
1	3400	1
76	3300	1
3	3200	1
56	3000	1
77	2800	1
40	2800	1
38	2800	1
105	2700	1
53	2600	1
24	2500	1
98	2300	1
74	2300	1
106	2100	1
25	1900	1
116	1800	1
46	1800	1
27	1800	1
36	1600	1
99	1500	0
19	1500	0
29	1400	0
121	1300	0
102	1300	0
100	1200	0
75	1200	0
58	1100	0
110	1000	0
23	1000	0
123	900	0
94	900	0
59	900	0
107	800	0
62	800	0
55	800	0
108	700	0
89	600	0
92	500	0
66	500	0
47	500	0
50	400	0
85	300	0
57	300	0
49	300	0
34	300	0
28	300	0
48	100	0
57	-800	0
48	-800	0
85	-800	0
66	-900	0
92	-1000	0
59	-1000	0
108	-1300	0
89	-1400	1
49	-1400	1
23	-1500	1
107	-1600	1
94	-1800	1
75	-1800	1
50	-1800	1
47	-1900	1
99	-1900	1
62	-2200	1
55	-2300	1
58	-2500	1
34	-2500	1
123	-2600	1
102	-2600	1
110	-2700	1
28	-2700	1
106	-2800	1
25	-2800	1
100	-3100	1
19	-3100	1
98	-3200	1
46	-3200	1
121	-3300	1
36	-3300	1
116	-3400	1
29	-3400	1
40	-3400	1
24	-3500	1
105	-3500	1
74	-3600	1
38	-3600	1
27	-3600	1
84	-3700	1
56	-3800	1
53	-3800	1
77	-3800	1
76	-3900	1
1	-3900	1
51	-4300	1
13	-4300	1
12	-4700	1
3	-4800	1
>22	0	-9.094	-72.616	-80.698
122	5800	1
8	3400	1
112	3100	1
112	-100	0
122	-100	0
8	-1000	0
>23	0	-4.758	-64.142	-91.593
75	5700	1
108	5600	1
99	5400	1
107	5300	1
97	5200	1
102	5100	1
55	5000	1
31	5000	1
123	4800	1
89	4700	1
85	4700	1
62	4600	1
60	4600	1
92	4500	1
50	4400	1
49	4400	1
39	4300	1
98	4200	1
61	4200	1
40	4200	1
78	4100	1
110	4000	1
100	4000	1
59	4000	1
58	4000	1
119	3900	1
113	3900	1
106	3900	1
19	3900	1
105	3800	1
34	3800	1
6	3800	1
118	3700	1
94	3700	1
57	3700	1
48	3700	1
116	3600	1
41	3600	1
25	3600	1
115	3500	1
66	3400	1
117	3200	1
114	3200	1
51	3000	1
71	2800	1
68	2700	1
95	2600	1
96	2500	1
65	2400	1
53	2400	1
64	2300	1
54	2200	1
84	2000	1
111	1900	1
13	1800	1
1	1800	1
82	1700	1
14	1600	1
77	1300	0
87	1200	0
76	1200	0
73	1100	0
33	1100	0
21	1000	0
83	900	0
38	700	0
12	600	0
90	400	0
79	400	0
12	-300	0
38	-400	0
73	-500	0
14	-600	0
13	-600	0
84	-600	0
82	-700	0
87	-700	0
83	-800	0
76	-900	0
77	-1000	0
33	-1000	0
1	-1000	0
21	-1100	0
79	-1100	0
95	-1100	0
41	-1100	0
90	-1200	0
71	-1200	0
65	-1200	0
51	-1200	0
111	-1300	0
68	-1300	0
96	-1300	0
118	-1400	1
53	-1400	1
64	-1500	1
54	-1700	1
119	-1700	1
94	-1900	1
78	-1900	1
6	-2000	1
66	-2100	1
98	-2200	1
40	-2200	1
25	-2200	1
39	-2300	1
59	-2400	1
117	-2400	1
105	-2500	1
114	-2500	1
106	-2600	1
113	-2600	1
115	-2700	1
61	-2700	1
62	-2800	1
60	-3200	1
57	-3200	1
97	-3300	1
92	-3300	1
58	-3300	1
19	-3400	1
116	-3500	1
89	-3500	1
50	-3600	1
49	-3700	1
99	-3800	1
85	-3800	1
31	-4100	1
75	-4300	1
102	-4300	1
110	-4300	1
55	-4400	1
123	-4400	1
107	-4500	1
48	-4600	1
100	-4600	1
108	-4800	1
34	-5000	1
>24	0	-1.627	-64.913	-89.704
14	4600	1
25	4100	1
111	4000	1
77	3900	1
13	3700	1
12	3500	1
84	3000	1
76	2900	1
33	2700	1
83	2600	1
73	2600	1
53	2500	1
21	2500	1
75	2300	1
94	2200	1
38	2200	1
102	2100	1
55	2100	1
106	1800	1
110	1600	1
19	1600	1
116	1500	0
32	1500	0
113	1400	0
57	1400	0
46	1200	0
36	1100	0
107	1000	0
62	1000	0
26	1000	0
108	900	0
92	800	0
89	800	0
48	800	0
97	700	0
114	600	0
58	600	0
56	500	0
27	400	0
58	-900	0
97	-1000	0
89	-1000	0
92	-1100	0
62	-1400	1
113	-1600	1
56	-1600	1
114	-1600	1
108	-1700	1
107	-1700	1
46	-1800	1
36	-1900	1
106	-2000	1
57	-2200	1
27	-2400	1
94	-2400	1
48	-2400	1
32	-2500	1
26	-2500	1
19	-2600	1
116	-2800	1
75	-2800	1
110	-2900	1
102	-2900	1
38	-3000	1
55	-3000	1
73	-3100	1
21	-3200	1
33	-3200	1
84	-3200	1
83	-3200	1
76	-3300	1
53	-3400	1
12	-3400	1
13	-3700	1
77	-3700	1
111	-3800	1
14	-3900	1
25	-4400	1
>25	0	-2.481	-64.310	-90.114
105	4200	1
75	4100	1
24	4100	1
14	4100	1
99	3800	1
85	3800	1
102	3700	1
123	3600	1
23	3600	1
111	3500	1
55	3500	1
13	3400	1
106	3100	1
121	3000	1
94	3000	1
74	3000	1
68	3000	1
66	3000	1
116	2900	1
107	2900	1
77	2900	1
61	2800	1
51	2800	1
40	2800	1
29	2800	1
110	2700	1
100	2700	1
76	2700	1
30	2700	1
19	2700	1
108	2500	1
89	2500	1
48	2500	1
12	2500	1
84	2400	1
83	2300	1
53	2300	1
41	2300	1
1	2300	1
117	2200	1
54	2200	1
31	2200	1
64	2100	1
57	2100	1
119	2000	1
38	2000	1
36	2000	1
118	1900	1
115	1900	1
98	1900	1
97	1900	1
21	1900	1
78	1800	1
73	1800	1
59	1800	1
58	1800	1
32	1800	1
65	1700	1
62	1700	1
46	1700	1
82	1600	1
56	1500	0
114	1400	0
113	1400	0
96	1400	0
95	1200	0
26	1200	0
3	1200	0
43	500	0
82	-900	0
95	-1300	0
98	-1400	1
78	-1500	1
96	-1500	1
118	-1600	1
119	-1600	1
97	-1600	1
65	-1700	1
62	-1700	1
113	-1800	1
58	-1900	1
46	-2000	1
41	-2100	1
3	-2100	1
59	-2100	1
114	-2200	1
38	-2200	1
36	-2200	1
43	-2200	1
26	-2300	1
76	-2300	1
56	-2300	1
1	-2300	1
84	-2400	1
32	-2400	1
73	-2400	1
31	-2500	1
117	-2600	1
115	-2700	1
107	-2800	1
66	-2800	1
51	-2800	1
40	-2800	1
108	-2800	1
106	-2900	1
89	-2900	1
64	-2900	1
21	-2900	1
94	-2900	1
13	-2900	1
53	-3000	1
68	-3000	1
57	-3100	1
12	-3100	1
83	-3200	1
54	-3200	1
19	-3200	1
14	-3300	1
102	-3300	1
77	-3400	1
61	-3400	1
23	-3400	1
99	-3500	1
48	-3600	1
30	-3600	1
75	-3600	1
116	-3600	1
55	-3600	1
123	-3700	1
110	-3700	1
111	-3800	1
85	-3800	1
74	-3900	1
121	-4000	1
100	-4400	1
29	-4400	1
105	-4500	1
24	-4700	1
>26	0	-5.086	-62.441	-90.130
113	3700	1
58	3500	1
107	3200	1
89	3200	1
108	3000	1
73	2900	1
19	2900	1
110	2800	1
102	2800	1
100	2800	1
66	2800	1
65	2800	1
64	2800	1
82	2700	1
28	2700	1
3	2600	1
32	2400	1
27	2400	1
117	2300	1
116	2300	1
84	2300	1
79	2300	1
56	2300	1
1	2200	1
83	2100	1
76	2100	1
120	2000	1
106	2000	1
38	2000	1
12	1900	1
85	1800	1
16	1800	1
77	1400	0
25	1200	0
30	1100	0
14	1100	0
9	1100	0
24	1000	0
29	900	0
112	500	0
14	-400	0
25	-700	0
30	-1100	0
112	-1100	0
29	-1200	0
24	-1200	0
77	-1300	0
85	-1300	0
38	-1300	0
12	-1400	1
106	-1400	1
83	-1400	1
76	-1400	1
1	-1500	1
56	-1500	1
9	-1700	1
117	-1700	1
84	-1800	1
16	-1800	1
3	-1900	1
82	-2000	1
116	-2000	1
102	-2000	1
120	-2000	1
32	-2100	1
73	-2100	1
66	-2200	1
107	-2200	1
79	-2200	1
65	-2300	1
19	-2400	1
108	-2500	1
64	-2500	1
28	-2700	1
110	-2800	1
27	-2900	1
100	-2900	1
89	-3100	1
58	-3300	1
113	-3400	1
>27	0	-5.524	-65.640	-89.207
96	3900	1
65	3700	1
101	3600	1
95	3400	1
20	3300	1
115	3100	1
26	2400	1
28	2300	1
21	1800	1
15	1800	1
57	1700	1
110	1600	1
24	400	0
24	-100	0
57	-200	0
110	-300	0
21	-400	0
15	-400	0
28	-1000	0
26	-1200	0
115	-1200	0
65	-1400	1
20	-1600	1
95	-2000	1
96	-2100	1
101	-3000	1
>28	0	-8.543	-62.680	-90.958
15	3800	1
55	3700	1
110	3200	1
108	3200	1
100	3200	1
123	3100	1
31	3100	1
20	2800	1
26	2700	1
27	2300	1
37	1300	0
77	1200	0
73	1000	0
56	1000	0
30	1000	0
83	900	0
120	700	0
38	500	0
13	500	0
3	500	0
12	400	0
90	300	0
79	300	0
21	300	0
3	-100	0
79	-200	0
38	-300	0
12	-500	0
13	-500	0
90	-500	0
21	-600	0
56	-700	0
83	-1200	0
73	-1300	0
30	-2000	1
120	-2400	1
77	-2500	1
37	-2600	1
26	-2700	1
27	-2800	1
110	-3000	1
55	-3100	1
123	-3100	1
108	-3200	1
100	-3400	1
31	-3400	1
15	-3400	1
20	-3600	1
>29	0	-5.353	-62.549	-87.971
66	3200	1
85	2800	1
25	2800	1
64	2300	1
120	1900	1
58	1900	1
46	1900	1
77	1800	1
100	1700	1
65	1700	1
19	1700	1
110	1600	1
43	1600	1
74	1500	0
56	1400	0
21	1400	0
16	1400	0
96	1300	0
3	1000	0
26	900	0
124	400	0
35	300	0
96	-900	0
26	-1100	0
124	-1400	1
35	-1500	1
3	-1600	1
74	-1700	1
16	-1800	1
65	-1900	1
56	-2000	1
21	-2000	1
19	-2000	1
77	-2100	1
58	-2200	1
46	-2300	1
110	-2300	1
100	-2400	1
43	-2500	1
120	-2600	1
64	-2600	1
25	-2800	1
85	-2900	1
66	-2900	1
>30	0	-2.404	-66.177	-84.408
112	5000	1
13	4500	1
74	4100	1
14	4000	1
77	3800	1
45	3800	1
76	3600	1
38	3500	1
84	3400	1
121	3200	1
91	3200	1
82	3200	1
111	2900	1
56	2900	1
25	2700	1
105	2600	1
78	2500	1
33	2400	1
106	2300	1
98	2300	1
85	2200	1
1	2200	1
53	2000	1
32	2000	1
96	1700	1
66	1600	1
116	1300	0
115	1300	0
89	1300	0
65	1300	0
40	1300	0
102	1200	0
99	1200	0
107	1100	0
62	1100	0
26	1100	0
123	1000	0
108	1000	0
97	1000	0
55	1000	0
28	1000	0
80	900	0
64	900	0
19	900	0
58	800	0
43	800	0
36	800	0
118	600	0
100	600	0
31	600	0
6	600	0
119	500	0
117	500	0
110	500	0
101	200	0
117	-400	0
36	-400	0
6	-600	0
58	-700	0
119	-1000	0
118	-1100	0
55	-1100	0
107	-1200	0
108	-1300	0
102	-1400	1
62	-1500	1
31	-1500	1
97	-1600	1
110	-1800	1
40	-2000	1
19	-2100	1
123	-2200	1
100	-2300	1
99	-2400	1
89	-2600	1
80	-2600	1
65	-2600	1
66	-2600	1
64	-2700	1
26	-2800	1
116	-2900	1
115	-2900	1
96	-3000	1
98	-3000	1
43	-3000	1
78	-3100	1
32	-3200	1
106	-3200	1
101	-3300	1
28	-3300	1
1	-3300	1
105	-3500	1
53	-3500	1
85	-3500	1
25	-3600	1
82	-3600	1
33	-3600	1
111	-3700	1
84	-3800	1
38	-3800	1
56	-3800	1
121	-3900	1
77	-4000	1
76	-4100	1
14	-4200	1
74	-4300	1
13	-4400	1
45	-4500	1
112	-4600	1
91	-4900	1
>31	0	-5.409	-66.274	-90.205
97	6900	1
108	5600	1
118	5300	1
98	5300	1
78	5300	1
119	5200	1
107	5200	1
115	5100	1
62	5000	1
23	5000	1
99	4900	1
6	4900	1
123	4800	1
20	4800	1
40	4700	1
102	4600	1
75	4600	1
58	4600	1
55	4600	1
117	4300	1
114	4200	1
110	4100	1
95	4100	1
89	4100	1
70	4100	1
39	4100	1
19	4100	1
100	4000	1
96	4000	1
60	3900	1
101	3800	1
61	3800	1
41	3800	1
65	3600	1
36	3600	1
85	3500	1
64	3500	1
34	3500	1
116	3400	1
51	3400	1
106	3300	1
48	3300	1
66	3100	1
28	3100	1
105	2900	1
53	2800	1
25	2200	1
84	2000	1
